,,,00.094600000000,   0.33120,
,,,00.094800000000,   0.33160,
,,,00.095000000000,   0.33160,
,,,00.095200000000,   0.33160,
,,,00.095400000000,   0.33080,
,,,00.095600000000,   0.33200,
,,,00.095800000000,   0.33160,
,,,00.096000000000,   0.33160,
,,,00.096200000000,   0.33120,
,,,00.096400000000,   0.33120,
,,,00.096600000000,   0.33160,
,,,00.096800000000,   0.33160,
,,,00.097000000000,   0.33120,
,,,00.097200000000,   0.33160,
,,,00.097400000000,   0.33200,
,,,00.097600000000,   0.33200,
,,,00.097800000000,   0.33160,
,,,00.098000000000,   0.33200,
,,,00.098200000000,   0.33200,
,,,00.098400000000,   0.33200,
,,,00.098600000000,   0.33200,
,,,00.098800000000,   0.33240,
,,,00.099000000000,   0.33240,
,,,00.099200000000,   0.33320,
,,,00.099400000000,   0.33240,
,,,00.099600000000,   0.33280,
,,,00.099800000000,   0.33240,
,,,00.100000000000,   0.33200,
,,,00.100200000000,   0.33240,
,,,00.100400000000,   0.33280,
,,,00.100600000000,   0.33240,
,,,00.100800000000,   0.33280,
,,,00.101000000000,   0.33280,
,,,00.101200000000,   0.33280,
,,,00.101400000000,   0.33280,
,,,00.101600000000,   0.33280,
,,,00.101800000000,   0.33200,
,,,00.102000000000,   0.33240,
,,,00.102200000000,   0.33240,
,,,00.102400000000,   0.33280,
,,,00.102600000000,   0.33280,
,,,00.102800000000,   0.33280,
,,,00.103000000000,   0.33280,
,,,00.103200000000,   0.33240,
,,,00.103400000000,   0.33280,
,,,00.103600000000,   0.33320,
,,,00.103800000000,   0.33280,
,,,00.104000000000,   0.33280,
,,,00.104200000000,   0.33280,
,,,00.104400000000,   0.33320,
,,,00.104600000000,   0.33320,
,,,00.104800000000,   0.33320,
,,,00.105000000000,   0.33320,
,,,00.105200000000,   0.33400,
,,,00.105400000000,   0.33280,
,,,00.105600000000,   0.33280,
,,,00.105800000000,   0.33360,
,,,00.106000000000,   0.33360,
,,,00.106200000000,   0.33320,
,,,00.106400000000,   0.33280,
,,,00.106600000000,   0.33360,
,,,00.106800000000,   0.33320,
,,,00.107000000000,   0.33320,
,,,00.107200000000,   0.33400,
,,,00.107400000000,   0.33320,
,,,00.107600000000,   0.33360,
,,,00.107800000000,   0.33360,
,,,00.108000000000,   0.33320,
,,,00.108200000000,   0.33360,
,,,00.108400000000,   0.33360,
,,,00.108600000000,   0.33400,
,,,00.108800000000,   0.33360,
,,,00.109000000000,   0.33400,
,,,00.109200000000,   0.33400,
,,,00.109400000000,   0.33440,
,,,00.109600000000,   0.33360,
,,,00.109800000000,   0.33360,
,,,00.110000000000,   0.33400,
,,,00.110200000000,   0.33440,
,,,00.110400000000,   0.33400,
,,,00.110600000000,   0.33440,
,,,00.110800000000,   0.33480,
,,,00.111000000000,   0.33400,
,,,00.111200000000,   0.33480,
,,,00.111400000000,   0.33400,
,,,00.111600000000,   0.33440,
,,,00.111800000000,   0.33440,
,,,00.112000000000,   0.33400,
,,,00.112200000000,   0.33440,
,,,00.112400000000,   0.33440,
,,,00.112600000000,   0.33440,
,,,00.112800000000,   0.33400,
,,,00.113000000000,   0.33520,
,,,00.113200000000,   0.33360,
,,,00.113400000000,   0.33440,
,,,00.113600000000,   0.33440,
,,,00.113800000000,   0.33440,
,,,00.114000000000,   0.33480,
,,,00.114200000000,   0.33440,
,,,00.114400000000,   0.33480,
,,,00.114600000000,   0.33480,
,,,00.114800000000,   0.33520,
,,,00.115000000000,   0.33440,
,,,00.115200000000,   0.33480,
,,,00.115400000000,   0.33440,
,,,00.115600000000,   0.33520,
,,,00.115800000000,   0.33440,
,,,00.116000000000,   0.33480,
,,,00.116200000000,   0.33480,
,,,00.116400000000,   0.33480,
,,,00.116600000000,   0.33520,
,,,00.116800000000,   0.33560,
,,,00.117000000000,   0.33520,
,,,00.117200000000,   0.33520,
,,,00.117400000000,   0.33480,
,,,00.117600000000,   0.33560,
,,,00.117800000000,   0.33520,
,,,00.118000000000,   0.33560,
,,,00.118200000000,   0.33640,
,,,00.118400000000,   0.33520,
,,,00.118600000000,   0.33520,
,,,00.118800000000,   0.33520,
,,,00.119000000000,   0.33520,
,,,00.119200000000,   0.33600,
,,,00.119400000000,   0.33520,
,,,00.119600000000,   0.33520,
,,,00.119800000000,   0.33520,
,,,00.120000000000,   0.33520,
,,,00.120200000000,   0.33560,
,,,00.120400000000,   0.33520,
,,,00.120600000000,   0.33520,
,,,00.120800000000,   0.33560,
,,,00.121000000000,   0.33600,
,,,00.121200000000,   0.33560,
,,,00.121400000000,   0.33520,
,,,00.121600000000,   0.33600,
,,,00.121800000000,   0.33560,
,,,00.122000000000,   0.33520,
,,,00.122200000000,   0.33600,
,,,00.122400000000,   0.33560,
,,,00.122600000000,   0.33640,
,,,00.122800000000,   0.33560,
,,,00.123000000000,   0.33560,
,,,00.123200000000,   0.33600,
,,,00.123400000000,   0.33640,
,,,00.123600000000,   0.33600,
,,,00.123800000000,   0.33560,
,,,00.124000000000,   0.33600,
,,,00.124200000000,   0.33600,
,,,00.124400000000,   0.33600,
,,,00.124600000000,   0.33560,
,,,00.124800000000,   0.33600,
,,,00.125000000000,   0.33640,
,,,00.125200000000,   0.33560,
,,,00.125400000000,   0.33600,
,,,00.125600000000,   0.33600,
,,,00.125800000000,   0.33720,
,,,00.126000000000,   0.33560,
,,,00.126200000000,   0.33600,
,,,00.126400000000,   0.33600,
,,,00.126600000000,   0.33600,
,,,00.126800000000,   0.33640,
,,,00.127000000000,   0.33600,
,,,00.127200000000,   0.33720,
,,,00.127400000000,   0.33640,
,,,00.127600000000,   0.33680,
,,,00.127800000000,   0.33600,
,,,00.128000000000,   0.33720,
,,,00.128200000000,   0.33600,
,,,00.128400000000,   0.33600,
,,,00.128600000000,   0.33640,
,,,00.128800000000,   0.33640,
,,,00.129000000000,   0.33680,
,,,00.129200000000,   0.33680,
,,,00.129400000000,   0.33640,
,,,00.129600000000,   0.33720,
,,,00.129800000000,   0.33640,
,,,00.130000000000,   0.33600,
,,,00.130200000000,   0.33680,
,,,00.130400000000,   0.33720,
,,,00.130600000000,   0.33680,
,,,00.130800000000,   0.33680,
,,,00.131000000000,   0.33680,
,,,00.131200000000,   0.33680,
,,,00.131400000000,   0.33680,
,,,00.131600000000,   0.33640,
,,,00.131800000000,   0.33640,
,,,00.132000000000,   0.33680,
,,,00.132200000000,   0.33720,
,,,00.132400000000,   0.33680,
,,,00.132600000000,   0.33720,
,,,00.132800000000,   0.33640,
,,,00.133000000000,   0.33720,
,,,00.133200000000,   0.33720,
,,,00.133400000000,   0.33800,
,,,00.133600000000,   0.33760,
,,,00.133800000000,   0.33720,
,,,00.134000000000,   0.33720,
,,,00.134200000000,   0.33720,
,,,00.134400000000,   0.33720,
,,,00.134600000000,   0.33720,
,,,00.134800000000,   0.33720,
,,,00.135000000000,   0.33720,
,,,00.135200000000,   0.33800,
,,,00.135400000000,   0.33680,
,,,00.135600000000,   0.33720,
,,,00.135800000000,   0.33680,
,,,00.136000000000,   0.33720,
,,,00.136200000000,   0.33720,
,,,00.136400000000,   0.33680,
,,,00.136600000000,   0.33720,
,,,00.136800000000,   0.33720,
,,,00.137000000000,   0.33800,
,,,00.137200000000,   0.33760,
,,,00.137400000000,   0.33800,
,,,00.137600000000,   0.33800,
,,,00.137800000000,   0.33760,
,,,00.138000000000,   0.33760,
,,,00.138200000000,   0.33720,
,,,00.138400000000,   0.33760,
,,,00.138600000000,   0.33760,
,,,00.138800000000,   0.33720,
,,,00.139000000000,   0.33720,
,,,00.139200000000,   0.33760,
,,,00.139400000000,   0.33760,
,,,00.139600000000,   0.33760,
,,,00.139800000000,   0.33760,
,,,00.140000000000,   0.33840,
,,,00.140200000000,   0.33800,
,,,00.140400000000,   0.33800,
,,,00.140600000000,   0.33840,
,,,00.140800000000,   0.33760,
,,,00.141000000000,   0.33800,
,,,00.141200000000,   0.33760,
,,,00.141400000000,   0.33760,
,,,00.141600000000,   0.33800,
,,,00.141800000000,   0.33800,
,,,00.142000000000,   0.33840,
,,,00.142200000000,   0.33800,
,,,00.142400000000,   0.33840,
,,,00.142600000000,   0.33800,
,,,00.142800000000,   0.33800,
,,,00.143000000000,   0.33800,
,,,00.143200000000,   0.33760,
,,,00.143400000000,   0.33840,
,,,00.143600000000,   0.33840,
,,,00.143800000000,   0.33800,
,,,00.144000000000,   0.33800,
,,,00.144200000000,   0.33800,
,,,00.144400000000,   0.33840,
,,,00.144600000000,   0.33760,
,,,00.144800000000,   0.33840,
,,,00.145000000000,   0.33840,
,,,00.145200000000,   0.33840,
,,,00.145400000000,   0.33800,
,,,00.145600000000,   0.33880,
,,,00.145800000000,   0.33800,
,,,00.146000000000,   0.33840,
,,,00.146200000000,   0.33800,
,,,00.146400000000,   0.33800,
,,,00.146600000000,   0.33880,
,,,00.146800000000,   0.33840,
,,,00.147000000000,   0.33840,
,,,00.147200000000,   0.33880,
,,,00.147400000000,   0.33800,
,,,00.147600000000,   0.33960,
,,,00.147800000000,   0.33840,
,,,00.148000000000,   0.33800,
,,,00.148200000000,   0.33880,
,,,00.148400000000,   0.33840,
,,,00.148600000000,   0.33840,
,,,00.148800000000,   0.33840,
,,,00.149000000000,   0.33840,
,,,00.149200000000,   0.33920,
,,,00.149400000000,   0.33880,
,,,00.149600000000,   0.33840,
,,,00.149800000000,   0.33840,
,,,00.150000000000,   0.33760,
,,,00.150200000000,   0.33920,
,,,00.150400000000,   0.33840,
,,,00.150600000000,   0.33920,
,,,00.150800000000,   0.33920,
,,,00.151000000000,   0.33920,
,,,00.151200000000,   0.33840,
,,,00.151400000000,   0.33880,
,,,00.151600000000,   0.33920,
,,,00.151800000000,   0.33840,
,,,00.152000000000,   0.33920,
,,,00.152200000000,   0.33880,
,,,00.152400000000,   0.33920,
,,,00.152600000000,   0.33920,
,,,00.152800000000,   0.33800,
,,,00.153000000000,   0.33920,
,,,00.153200000000,   0.33880,
,,,00.153400000000,   0.33880,
,,,00.153600000000,   0.33880,
,,,00.153800000000,   0.33880,
,,,00.154000000000,   0.33880,
,,,00.154200000000,   0.33880,
,,,00.154400000000,   0.33920,
,,,00.154600000000,   0.33920,
,,,00.154800000000,   0.33880,
,,,00.155000000000,   0.33920,
,,,00.155200000000,   0.33920,
,,,00.155400000000,   0.33920,
,,,00.155600000000,   0.33920,
,,,00.155800000000,   0.33920,
,,,00.156000000000,   0.33920,
,,,00.156200000000,   0.33920,
,,,00.156400000000,   0.33960,
,,,00.156600000000,   0.33880,
,,,00.156800000000,   0.33880,
,,,00.157000000000,   0.33920,
,,,00.157200000000,   0.33920,
,,,00.157400000000,   0.33880,
,,,00.157600000000,   0.33920,
,,,00.157800000000,   0.33920,
,,,00.158000000000,   0.33960,
,,,00.158200000000,   0.33920,
,,,00.158400000000,   0.33920,
,,,00.158600000000,   0.34000,
,,,00.158800000000,   0.33920,
,,,00.159000000000,   0.34040,
,,,00.159200000000,   0.33960,
,,,00.159400000000,   0.33960,
,,,00.159600000000,   0.33960,
,,,00.159800000000,   0.33920,
,,,00.160000000000,   0.33960,
,,,00.160200000000,   0.33960,
,,,00.160400000000,   0.33920,
,,,00.160600000000,   0.34000,
,,,00.160800000000,   0.33960,
,,,00.161000000000,   0.33960,
,,,00.161200000000,   0.33920,
,,,00.161400000000,   0.33960,
,,,00.161600000000,   0.34040,
,,,00.161800000000,   0.33920,
,,,00.162000000000,   0.33960,
,,,00.162200000000,   0.34000,
,,,00.162400000000,   0.33960,
,,,00.162600000000,   0.34000,
,,,00.162800000000,   0.33920,
,,,00.163000000000,   0.34000,
,,,00.163200000000,   0.33920,
,,,00.163400000000,   0.33920,
,,,00.163600000000,   0.33920,
,,,00.163800000000,   0.33960,
,,,00.164000000000,   0.34000,
,,,00.164200000000,   0.33920,
,,,00.164400000000,   0.34040,
,,,00.164600000000,   0.34000,
,,,00.164800000000,   0.33920,
,,,00.165000000000,   0.33960,
,,,00.165200000000,   0.34000,
,,,00.165400000000,   0.34000,
,,,00.165600000000,   0.33960,
,,,00.165800000000,   0.34000,
,,,00.166000000000,   0.34000,
,,,00.166200000000,   0.34000,
,,,00.166400000000,   0.34040,
,,,00.166600000000,   0.34040,
,,,00.166800000000,   0.34000,
,,,00.167000000000,   0.34040,
,,,00.167200000000,   0.34000,
,,,00.167400000000,   0.34080,
,,,00.167600000000,   0.34040,
,,,00.167800000000,   0.34000,
,,,00.168000000000,   0.34040,
,,,00.168200000000,   0.34000,
,,,00.168400000000,   0.34000,
,,,00.168600000000,   0.34080,
,,,00.168800000000,   0.33960,
,,,00.169000000000,   0.34040,
,,,00.169200000000,   0.34000,
,,,00.169400000000,   0.34080,
,,,00.169600000000,   0.34000,
,,,00.169800000000,   0.34000,
,,,00.170000000000,   0.34040,
,,,00.170200000000,   0.34080,
,,,00.170400000000,   0.34040,
,,,00.170600000000,   0.34040,
,,,00.170800000000,   0.33960,
,,,00.171000000000,   0.34120,
,,,00.171200000000,   0.34040,
,,,00.171400000000,   0.34040,
,,,00.171600000000,   0.34040,
,,,00.171800000000,   0.33960,
,,,00.172000000000,   0.34040,
,,,00.172200000000,   0.34000,
,,,00.172400000000,   0.34080,
,,,00.172600000000,   0.34040,
,,,00.172800000000,   0.34000,
,,,00.173000000000,   0.34080,
,,,00.173200000000,   0.34000,
,,,00.173400000000,   0.34000,
,,,00.173600000000,   0.34080,
,,,00.173800000000,   0.34000,
,,,00.174000000000,   0.34080,
,,,00.174200000000,   0.34040,
,,,00.174400000000,   0.34040,
,,,00.174600000000,   0.34000,
,,,00.174800000000,   0.34040,
,,,00.175000000000,   0.34080,
,,,00.175200000000,   0.34080,
,,,00.175400000000,   0.34120,
,,,00.175600000000,   0.33920,
,,,00.175800000000,   0.34080,
,,,00.176000000000,   0.34120,
,,,00.176200000000,   0.34120,
,,,00.176400000000,   0.34080,
,,,00.176600000000,   0.34080,
,,,00.176800000000,   0.34120,
,,,00.177000000000,   0.34040,
,,,00.177200000000,   0.34040,
,,,00.177400000000,   0.34120,
,,,00.177600000000,   0.34080,
,,,00.177800000000,   0.34040,
,,,00.178000000000,   0.34120,
,,,00.178200000000,   0.34080,
,,,00.178400000000,   0.34080,
,,,00.178600000000,   0.34080,
,,,00.178800000000,   0.34080,
,,,00.179000000000,   0.34120,
,,,00.179200000000,   0.34080,
,,,00.179400000000,   0.34080,
,,,00.179600000000,   0.34120,
,,,00.179800000000,   0.34080,
,,,00.180000000000,   0.34120,
,,,00.180200000000,   0.34160,
,,,00.180400000000,   0.34120,
,,,00.180600000000,   0.34080,
,,,00.180800000000,   0.34080,
,,,00.181000000000,   0.34080,
,,,00.181200000000,   0.34120,
,,,00.181400000000,   0.34120,
,,,00.181600000000,   0.34080,
,,,00.181800000000,   0.34040,
,,,00.182000000000,   0.34120,
,,,00.182200000000,   0.34040,
,,,00.182400000000,   0.34160,
,,,00.182600000000,   0.34120,
,,,00.182800000000,   0.34080,
,,,00.183000000000,   0.34080,
,,,00.183200000000,   0.34080,
,,,00.183400000000,   0.34120,
,,,00.183600000000,   0.34200,
,,,00.183800000000,   0.34160,
,,,00.184000000000,   0.34160,
,,,00.184200000000,   0.34200,
,,,00.184400000000,   0.34160,
,,,00.184600000000,   0.34160,
,,,00.184800000000,   0.34120,
,,,00.185000000000,   0.34160,
,,,00.185200000000,   0.34120,
,,,00.185400000000,   0.34080,
,,,00.185600000000,   0.34120,
,,,00.185800000000,   0.34080,
,,,00.186000000000,   0.34120,
,,,00.186200000000,   0.34160,
,,,00.186400000000,   0.34120,
,,,00.186600000000,   0.34120,
,,,00.186800000000,   0.34120,
,,,00.187000000000,   0.34200,
,,,00.187200000000,   0.34160,
,,,00.187400000000,   0.34160,
,,,00.187600000000,   0.34160,
,,,00.187800000000,   0.34120,
,,,00.188000000000,   0.34080,
,,,00.188200000000,   0.34080,
,,,00.188400000000,   0.34120,
,,,00.188600000000,   0.34160,
,,,00.188800000000,   0.34120,
,,,00.189000000000,   0.34120,
,,,00.189200000000,   0.34160,
,,,00.189400000000,   0.34160,
,,,00.189600000000,   0.34120,
,,,00.189800000000,   0.34160,
,,,00.190000000000,   0.34160,
,,,00.190200000000,   0.34200,
,,,00.190400000000,   0.34200,
,,,00.190600000000,   0.34160,
,,,00.190800000000,   0.34160,
,,,00.191000000000,   0.34200,
,,,00.191200000000,   0.34200,
,,,00.191400000000,   0.34160,
,,,00.191600000000,   0.34200,
,,,00.191800000000,   0.34160,
,,,00.192000000000,   0.34160,
,,,00.192200000000,   0.34160,
,,,00.192400000000,   0.34120,
,,,00.192600000000,   0.34160,
,,,00.192800000000,   0.34120,
,,,00.193000000000,   0.34120,
,,,00.193200000000,   0.34200,
,,,00.193400000000,   0.34160,
,,,00.193600000000,   0.34160,
,,,00.193800000000,   0.34160,
,,,00.194000000000,   0.34160,
,,,00.194200000000,   0.34160,
,,,00.194400000000,   0.34120,
,,,00.194600000000,   0.34200,
,,,00.194800000000,   0.34160,
,,,00.195000000000,   0.34160,
,,,00.195200000000,   0.34200,
,,,00.195400000000,   0.34200,
,,,00.195600000000,   0.34160,
,,,00.195800000000,   0.34160,
,,,00.196000000000,   0.34120,
,,,00.196200000000,   0.34120,
,,,00.196400000000,   0.34160,
,,,00.196600000000,   0.34120,
,,,00.196800000000,   0.34160,
,,,00.197000000000,   0.34200,
,,,00.197200000000,   0.34160,
,,,00.197400000000,   0.34240,
,,,00.197600000000,   0.34200,
,,,00.197800000000,   0.34240,
,,,00.198000000000,   0.34200,
,,,00.198200000000,   0.34160,
,,,00.198400000000,   0.34120,
,,,00.198600000000,   0.34200,
,,,00.198800000000,   0.34200,
,,,00.199000000000,   0.34160,
,,,00.199200000000,   0.34160,
,,,00.199400000000,   0.34120,
,,,00.199600000000,   0.34200,
,,,00.199800000000,   0.34240,
,,,00.200000000000,   0.34200,
,,,00.200200000000,   0.34200,
,,,00.200400000000,   0.34240,
,,,00.200600000000,   0.34200,
,,,00.200800000000,   0.34200,
,,,00.201000000000,   0.34280,
,,,00.201200000000,   0.34240,
,,,00.201400000000,   0.34240,
,,,00.201600000000,   0.34200,
,,,00.201800000000,   0.34120,
,,,00.202000000000,   0.34160,
,,,00.202200000000,   0.34240,
,,,00.202400000000,   0.34240,
,,,00.202600000000,   0.34200,
,,,00.202800000000,   0.34240,
,,,00.203000000000,   0.34240,
,,,00.203200000000,   0.34200,
,,,00.203400000000,   0.34160,
,,,00.203600000000,   0.34200,
,,,00.203800000000,   0.34240,
,,,00.204000000000,   0.34240,
,,,00.204200000000,   0.34200,
,,,00.204400000000,   0.34200,
,,,00.204600000000,   0.34200,
,,,00.204800000000,   0.34200,
,,,00.205000000000,   0.34240,
,,,00.205200000000,   0.34280,
,,,00.205400000000,   0.34280,
,,,00.205600000000,   0.34240,
,,,00.205800000000,   0.34160,
,,,00.206000000000,   0.34200,
,,,00.206200000000,   0.34200,
,,,00.206400000000,   0.34160,
,,,00.206600000000,   0.34200,
,,,00.206800000000,   0.34200,
,,,00.207000000000,   0.34200,
,,,00.207200000000,   0.34240,
,,,00.207400000000,   0.34160,
,,,00.207600000000,   0.34200,
,,,00.207800000000,   0.34160,
,,,00.208000000000,   0.34200,
,,,00.208200000000,   0.34240,
,,,00.208400000000,   0.34240,
,,,00.208600000000,   0.34280,
,,,00.208800000000,   0.34240,
,,,00.209000000000,   0.34280,
,,,00.209200000000,   0.34240,
,,,00.209400000000,   0.34280,
,,,00.209600000000,   0.34240,
,,,00.209800000000,   0.34280,
,,,00.210000000000,   0.34160,
,,,00.210200000000,   0.34200,
,,,00.210400000000,   0.34200,
,,,00.210600000000,   0.34240,
,,,00.210800000000,   0.34320,
,,,00.211000000000,   0.34240,
,,,00.211200000000,   0.34200,
,,,00.211400000000,   0.34240,
,,,00.211600000000,   0.34240,
,,,00.211800000000,   0.34240,
,,,00.212000000000,   0.34240,
,,,00.212200000000,   0.34240,
,,,00.212400000000,   0.34240,
,,,00.212600000000,   0.34240,
,,,00.212800000000,   0.34240,
,,,00.213000000000,   0.34280,
,,,00.213200000000,   0.34240,
,,,00.213400000000,   0.34280,
,,,00.213600000000,   0.34280,
,,,00.213800000000,   0.34280,
,,,00.214000000000,   0.34320,
,,,00.214200000000,   0.34200,
,,,00.214400000000,   0.34280,
,,,00.214600000000,   0.34240,
,,,00.214800000000,   0.34280,
,,,00.215000000000,   0.34240,
,,,00.215200000000,   0.34240,
,,,00.215400000000,   0.34240,
,,,00.215600000000,   0.34200,
,,,00.215800000000,   0.34280,
,,,00.216000000000,   0.34240,
,,,00.216200000000,   0.34280,
,,,00.216400000000,   0.34200,
,,,00.216600000000,   0.34280,
,,,00.216800000000,   0.34240,
,,,00.217000000000,   0.34240,
,,,00.217200000000,   0.34280,
,,,00.217400000000,   0.34280,
,,,00.217600000000,   0.34280,
,,,00.217800000000,   0.34400,
,,,00.218000000000,   0.34320,
,,,00.218200000000,   0.34240,
,,,00.218400000000,   0.34320,
,,,00.218600000000,   0.34240,
,,,00.218800000000,   0.34240,
,,,00.219000000000,   0.34280,
,,,00.219200000000,   0.34280,
,,,00.219400000000,   0.34240,
,,,00.219600000000,   0.34240,
,,,00.219800000000,   0.34320,
,,,00.220000000000,   0.34280,
,,,00.220200000000,   0.34280,
,,,00.220400000000,   0.34280,
,,,00.220600000000,   0.34240,
,,,00.220800000000,   0.34280,
,,,00.221000000000,   0.34280,
,,,00.221200000000,   0.34240,
,,,00.221400000000,   0.34320,
,,,00.221600000000,   0.34280,
,,,00.221800000000,   0.34360,
,,,00.222000000000,   0.34280,
,,,00.222200000000,   0.34240,
,,,00.222400000000,   0.34280,
,,,00.222600000000,   0.34280,
,,,00.222800000000,   0.34320,
,,,00.223000000000,   0.34280,
,,,00.223200000000,   0.34320,
,,,00.223400000000,   0.34240,
,,,00.223600000000,   0.34280,
,,,00.223800000000,   0.34320,
,,,00.224000000000,   0.34280,
,,,00.224200000000,   0.34280,
,,,00.224400000000,   0.34320,
,,,00.224600000000,   0.34320,
,,,00.224800000000,   0.34320,
,,,00.225000000000,   0.34320,
,,,00.225200000000,   0.34320,
,,,00.225400000000,   0.34240,
,,,00.225600000000,   0.34280,
,,,00.225800000000,   0.34280,
,,,00.226000000000,   0.34320,
,,,00.226200000000,   0.34320,
,,,00.226400000000,   0.34280,
,,,00.226600000000,   0.34280,
,,,00.226800000000,   0.34280,
,,,00.227000000000,   0.34280,
,,,00.227200000000,   0.34320,
,,,00.227400000000,   0.34240,
,,,00.227600000000,   0.34320,
,,,00.227800000000,   0.34360,
,,,00.228000000000,   0.34320,
,,,00.228200000000,   0.34280,
,,,00.228400000000,   0.34360,
,,,00.228600000000,   0.34320,
,,,00.228800000000,   0.34360,
,,,00.229000000000,   0.34320,
,,,00.229200000000,   0.34320,
,,,00.229400000000,   0.34320,
,,,00.229600000000,   0.34240,
,,,00.229800000000,   0.34360,
,,,00.230000000000,   0.34360,
,,,00.230200000000,   0.34280,
,,,00.230400000000,   0.34280,
,,,00.230600000000,   0.34320,
,,,00.230800000000,   0.34320,
,,,00.231000000000,   0.34320,
,,,00.231200000000,   0.34320,
,,,00.231400000000,   0.34280,
,,,00.231600000000,   0.34320,
,,,00.231800000000,   0.34320,
,,,00.232000000000,   0.34320,
,,,00.232200000000,   0.34360,
,,,00.232400000000,   0.34360,
,,,00.232600000000,   0.34360,
,,,00.232800000000,   0.34360,
,,,00.233000000000,   0.34320,
,,,00.233200000000,   0.34360,
,,,00.233400000000,   0.34320,
,,,00.233600000000,   0.34360,
,,,00.233800000000,   0.34400,
,,,00.234000000000,   0.34360,
,,,00.234200000000,   0.34360,
,,,00.234400000000,   0.34400,
,,,00.234600000000,   0.34360,
,,,00.234800000000,   0.34320,
,,,00.235000000000,   0.34320,
,,,00.235200000000,   0.34320,
,,,00.235400000000,   0.34320,
,,,00.235600000000,   0.34320,
,,,00.235800000000,   0.34360,
,,,00.236000000000,   0.34280,
,,,00.236200000000,   0.34360,
,,,00.236400000000,   0.34400,
,,,00.236600000000,   0.34280,
,,,00.236800000000,   0.34400,
,,,00.237000000000,   0.34320,
,,,00.237200000000,   0.34360,
,,,00.237400000000,   0.34360,
,,,00.237600000000,   0.34280,
,,,00.237800000000,   0.34360,
,,,00.238000000000,   0.34400,
,,,00.238200000000,   0.34320,
,,,00.238400000000,   0.34360,
,,,00.238600000000,   0.34320,
,,,00.238800000000,   0.34360,
,,,00.239000000000,   0.34400,
,,,00.239200000000,   0.34280,
,,,00.239400000000,   0.34320,
,,,00.239600000000,   0.34320,
,,,00.239800000000,   0.34360,
,,,00.240000000000,   0.34320,
,,,00.240200000000,   0.34320,
,,,00.240400000000,   0.34360,
,,,00.240600000000,   0.34280,
,,,00.240800000000,   0.34400,
,,,00.241000000000,   0.34360,
,,,00.241200000000,   0.34320,
,,,00.241400000000,   0.34280,
,,,00.241600000000,   0.34360,
,,,00.241800000000,   0.34360,
,,,00.242000000000,   0.34360,
,,,00.242200000000,   0.34360,
,,,00.242400000000,   0.34320,
,,,00.242600000000,   0.34320,
,,,00.242800000000,   0.34360,
,,,00.243000000000,   0.34360,
,,,00.243200000000,   0.34400,
,,,00.243400000000,   0.34360,
,,,00.243600000000,   0.34360,
,,,00.243800000000,   0.34400,
,,,00.244000000000,   0.34320,
,,,00.244200000000,   0.34400,
,,,00.244400000000,   0.34320,
,,,00.244600000000,   0.34360,
,,,00.244800000000,   0.34360,
,,,00.245000000000,   0.34320,
,,,00.245200000000,   0.34400,
,,,00.245400000000,   0.34320,
,,,00.245600000000,   0.34360,
,,,00.245800000000,   0.34360,
,,,00.246000000000,   0.34360,
,,,00.246200000000,   0.34360,
,,,00.246400000000,   0.34400,
,,,00.246600000000,   0.34360,
,,,00.246800000000,   0.34360,
,,,00.247000000000,   0.34360,
,,,00.247200000000,   0.34400,
,,,00.247400000000,   0.34360,
,,,00.247600000000,   0.34400,
,,,00.247800000000,   0.34360,
,,,00.248000000000,   0.34400,
,,,00.248200000000,   0.34360,
,,,00.248400000000,   0.34440,
,,,00.248600000000,   0.34360,
,,,00.248800000000,   0.34400,
,,,00.249000000000,   0.34320,
,,,00.249200000000,   0.34360,
,,,00.249400000000,   0.34400,
,,,00.249600000000,   0.34320,
,,,00.249800000000,   0.34360,
,,,00.250000000000,   0.34320,
,,,00.250200000000,   0.34400,
,,,00.250400000000,   0.34360,
,,,00.250600000000,   0.34360,
,,,00.250800000000,   0.34360,
,,,00.251000000000,   0.34400,
,,,00.251200000000,   0.34400,
,,,00.251400000000,   0.34400,
,,,00.251600000000,   0.34320,
,,,00.251800000000,   0.34360,
,,,00.252000000000,   0.34400,
,,,00.252200000000,   0.34360,
,,,00.252400000000,   0.34440,
,,,00.252600000000,   0.34360,
,,,00.252800000000,   0.34320,
,,,00.253000000000,   0.34360,
,,,00.253200000000,   0.34360,
,,,00.253400000000,   0.34400,
,,,00.253600000000,   0.34400,
,,,00.253800000000,   0.34360,
,,,00.254000000000,   0.34360,
,,,00.254200000000,   0.34360,
,,,00.254400000000,   0.34360,
,,,00.254600000000,   0.34400,
,,,00.254800000000,   0.34400,
,,,00.255000000000,   0.34360,
,,,00.255200000000,   0.34360,
,,,00.255400000000,   0.34440,
,,,00.255600000000,   0.34400,
,,,00.255800000000,   0.34400,
,,,00.256000000000,   0.34400,
,,,00.256200000000,   0.34280,
,,,00.256400000000,   0.34400,
,,,00.256600000000,   0.34400,
,,,00.256800000000,   0.34400,
,,,00.257000000000,   0.34400,
,,,00.257200000000,   0.34360,
,,,00.257400000000,   0.34400,
,,,00.257600000000,   0.34440,
,,,00.257800000000,   0.34360,
,,,00.258000000000,   0.34360,
,,,00.258200000000,   0.34360,
,,,00.258400000000,   0.34440,
,,,00.258600000000,   0.34480,
,,,00.258800000000,   0.34360,
,,,00.259000000000,   0.34360,
